ID,Benchmark,?Solved,Counterexample,Bound,Time,#Iters,#Backtracking,%Backtracking Type 2,Unsat core sizes,M sizes,AST size,nodes changed
2980,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [337, 807, None, '348', 349, 350, -337, 351], [336, -337, '352', '353', 354, 355, 807, 356]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [807, '342', '343', None, 345, 346], [-337, None, '343', None, 359, 360]]}",2.0,4.375245,4.0,1.0,0.0,[1],[179],210.0,[50]
2981,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [341, -618, '350', None, 352, 353, 962, None], [340, 962, '355', '356', 357, 358, -485, 359]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [-618, '346', '408', '347', None, None], [962, '360', '408', '361', 362, 363]]}",2.0,8.712252,5.0,2.0,0.5,"[1, 171]","[183, 183]",214.0,"[50, 151]"
2982,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [341, -484, '350', None, 398, None, 70, None], [340, -484, None, '355', 399, 356, -485, None]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [-484, '346', None, '347', 348, 349]]}",2.0,3.409157,4.0,1.0,0.0,[1],[183],214.0,[50]
2983,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [362, 360, '373', '374', -737, 375, -737, None]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [360, None, None, '369', None, None], [361, '360', None, '360', 360, 360]]}",2.0,3.234351,5.0,2.0,0.0,"[1, 3]","[201, 201]",227.0,"[50, 3]"
2984,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [374, 375, '380', '381', -193, 382, 296, None], [373, 461, None, None, -737, 395, 640, None]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [375, '384', '385', None, None, 388], [461, None, '385', None, 391, 392]]}",2.0,6.381269,4.0,1.0,0.0,[1],[220],252.0,[50]
2985,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [381, 475, '386', '387', 152, 388, 641, 389], [380, 475, None, None, -737, None, 640, None]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [475, '390', '391', '392', 393, 394], [467, '475', None, '475', 475, 475]]}",2.0,2.999363,4.0,1.0,0.0,[1],[229],260.0,[50]
2986,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [382, 379, '387', '388', -193, 389, 296, 390], [381, 380, None, None, -194, None, 1183, None]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [380, None, None, '393', 394, None], [379, '396', None, None, None, None]]}",2.0,3.46902,4.0,1.0,0.0,[1],[229],260.0,[50]
2987,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [374, 641, '379', '380', 296, 381, 296, 382], [373, 641, None, None, -737, None, 640, None]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [296, '641', None, '641', 641, 641], [641, '384', '385', '386', 387, 388]]}",2.0,5.203915,4.0,1.0,0.0,[1],[201],227.0,[50]
2988,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [375, -193, '380', None, -193, None, 296, 383], [374, None, '-193', '-193', -193, -193, None, -193]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [-446, '-193', '384', '-193', -193, -193], [-193, '385', None, '387', None, 389]]}",2.0,3.254908,4.0,1.0,0.0,[1],[201],227.0,[50]
2989,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [353, 413, '358', '359', -193, 360, 296, None], [352, 414, '370', None, -737, 372, 640, 373]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [414, '362', '412', None, None, 365], [413, '366', '412', '367', None, None]]}",2.0,6.11774,4.0,1.0,0.0,[1],[202],228.0,[50]
2990,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [357, 355, None, None, 296, 364, 296, 365], [356, 355, '370', None, None, 372, 640, 373]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [355, '366', '412', '367', None, 369]]}",2.0,3.192233,4.0,1.0,0.0,[1],[211],237.0,[50]
2991,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [354, 413, '360', '361', -738, 362, -738, None], [353, 413, '369', None, -737, None, 640, 372]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [355, '413', None, '413', 413, 413], [413, None, '412', '366', 367, 368]]}",2.0,3.650538,4.0,1.0,0.0,[1],[210],236.0,[50]
2992,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [390, None, None, None, -193, None, -193, None], [389, 680, None, '405', -737, None, -737, None]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [-737, '680', None, '680', 680, 680], [680, '400', '447', '401', 402, 403]]}",2.0,5.072912,4.0,1.0,0.0,[1],[223],257.0,[50]
2993,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [378, -641, '383', '384', -193, None, 296, None], [377, -193, None, None, -737, 399, -737, 400]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [-193, None, '388', None, None, 391], [-641, None, None, '394', None, None]]}",2.0,5.203732,4.0,1.0,0.0,[1],[222],256.0,[50]
2994,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [374, 1024, None, None, -193, None, -192, 382], [373, 1024, None, None, -191, 390, -191, None]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [-193, '1024', '383', '1024', 1024, 1024], [1024, '384', '466', '385', 386, 387]]}",2.0,3.265631,4.0,1.0,0.0,[1],[218],252.0,[50]
2995,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [374, 448, None, '380', -737, None, -737, 382], [373, 448, None, '389', -736, None, -736, 391]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [448, '383', '467', '384', None, 386], [-737, '448', '387', '448', 448, 448]]}",2.0,3.782413,4.0,1.0,0.0,[1],[218],252.0,[50]
2996,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [383, 794, '394', '395', 793, 396, 793, 397]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [793, '794', None, '794', 794, 794], [794, '389', '390', '391', 392, 393]]}",2.0,4.604713,4.0,1.0,0.0,[1],[218],250.0,[50]
2997,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [372, None, None, None, None, None, 132, None], [371, 133, '388', '389', 132, 390, 132, 391]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [133, '382', '383', '384', 385, 386], [-692, '133', '387', '133', 133, 133]]}",2.0,3.525657,5.0,2.0,0.0,"[1, 9]","[218, 218]",250.0,"[50, 9]"
2998,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [376, 726, '381', None, -193, 383, 296, None], [375, 726, '389', None, None, 391, 295, None]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [726, None, None, '386', None, 388]]}",2.0,3.28898,4.0,1.0,0.0,[1],[222],254.0,[50]
2999,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [376, 726, None, None, 296, None, 296, 384], [375, 726, '390', None, 297, 392, 640, 393]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [726, '385', None, '386', 387, 388], [-122, '726', None, '726', 726, 726]]}",2.0,4.745567,4.0,1.0,0.0,[1],[222],254.0,[50]
3000,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [344, 346, '360', '361', -12, 362, -11, 363], [343, 345, '364', None, 681, 366, 966, None]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [345, '351', '356', '352', 353, 354], [346, None, '356', None, None, None]]}",2.0,4.615103,4.0,1.0,0.0,[1],[198],227.0,[50]
3001,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [351, 412, None, '367', -836, 368, -587, 369], [350, 413, '370', None, 581, 372, 240, 373]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [412, None, '357', '358', None, None], [413, None, '362', '363', 364, 365]]}",2.0,4.076005,4.0,1.0,0.0,[1],[207],235.0,[50]
3002,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [351, 349, '361', '362', -836, 363, -587, 364], [350, 349, '365', '366', -837, 367, -836, 368]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [349, '356', '357', '358', 359, 360]]}",2.0,3.555174,4.0,1.0,0.0,[1],[207],235.0,[50]
3003,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [344, 371, None, '356', 357, 358, 318, None], [343, 371, '360', None, 362, None, -428, None]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [371, '349', None, None, 352, 353], [-428, '371', '354', '371', 371, 371]]}",2.0,2.767885,4.0,1.0,0.0,[1],[179],202.0,[50]
3004,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [344, -806, None, '356', -806, None, 358, 359], [343, -806, '360', '361', None, 362, 363, None]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [-806, None, '350', '351', None, None], [-807, '-806', None, '-806', -806, -806]]}",2.0,3.096718,4.0,1.0,0.0,[1],[179],202.0,[50]
3005,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [323, 350, '336', '337', None, 339, 340, 341], [322, 351, None, None, 344, None, 346, 347]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [351, None, None, None, None, None], [350, '332', None, '333', 334, 335]]}",2.0,3.182101,4.0,1.0,0.0,[1],[180],203.0,[50]
3006,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [327, 325, None, None, 338, 339, None, None], [326, 325, '341', '342', 343, None, 348, 345]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [325, '332', '346', '333', 334, 335]]}",2.0,3.68502,4.0,1.0,0.0,[1],[189],212.0,[50]
3007,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [325, 348, '335', None, None, None, 338, None], [324, 348, None, '341', 346, 342, 343, 344]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [323, '348', None, '348', 348, 348], [348, None, '347', None, 333, 334]]}",2.0,4.419703,4.0,1.0,0.0,[1],[188],211.0,[50]
3008,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [359, -941, None, None, 847, None, None, None]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [848, None, '365', None, 367, 368], [-941, None, '370', None, 372, 373]]}",2.0,2.870266,5.0,2.0,0.0,"[1, 13]","[201, 201]",232.0,"[50, 12]"
3009,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [348, 800, '363', '364', 799, 365, 366, None], [347, -692, None, '369', -692, None, None, None]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [-692, None, None, None, None, None], [800, '358', '359', '360', 361, 362]]}",2.0,4.912176,4.0,1.0,0.0,[1],[200],231.0,[50]
3010,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [344, -47, '357', '358', -48, 359, None, 360], [343, -917, None, None, -917, None, None, None]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [-917, None, '403', '350', 351, 352], [-47, '353', '404', None, 355, 356]]}",2.0,7.475399,4.0,1.0,0.0,[1],[196],227.0,[50]
3011,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [344, -47, None, None, -918, 355, None, None], [343, -47, None, '359', -917, None, 361, 362]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [-47, '349', None, None, 351, 352]]}",2.0,3.829155,4.0,1.0,0.0,[1],[196],227.0,[50]
3012,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [354, 5, '369', None, None, 372, None, 373], [353, 5, None, None, None, None, 5, 378]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [5, '359', '360', '361', None, 363], [6, '364', None, '366', None, 368]]}",2.0,3.457671,5.0,2.0,0.0,"[1, 11]","[196, 196]",225.0,"[50, 10]"
3013,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [342, None, '355', None, 357, 358, -611, 359], [341, -609, None, '361', None, None, None, None]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [-609, None, '390', None, 349, 350], [-610, '351', None, '352', None, 354]]}",2.0,5.7919,6.0,3.0,0.3333333333333333,"[1, 8, 174]","[196, 196, 196]",225.0,"[50, 8, 144]"
3014,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [346, 161, '355', '356', None, 358, 159, 359], [345, 161, '360', '361', None, 363, 160, 364]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [161, '351', None, '352', 353, 354]]}",2.0,3.793563,4.0,1.0,0.0,[1],[200],229.0,[50]
3015,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [346, 668, None, None, None, 361, 667, 362], [345, 161, '363', '364', 410, 365, 206, 366]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [161, '351', '411', None, 353, None], [668, None, '412', '356', None, 358]]}",2.0,7.673173,4.0,1.0,0.0,[1],[200],229.0,[50]
3016,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [364, 458, '369', '370', -1031, 371, 733, 372], [363, 458, '378', None, 733, None, 734, None]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [458, None, '374', '375', 376, None]]}",2.0,4.012661,4.0,1.0,0.0,[1],[228],260.0,[50]
3017,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [365, 363, '370', None, -914, 372, 850, 373], [364, 362, '383', '384', -914, 385, 455, 386]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [362, None, '379', '375', 376, 377], [363, '378', '379', None, 381, None]]}",2.0,7.06582,4.0,1.0,0.0,[1],[228],260.0,[50]
3018,spider-candidate_poll-0015.txt,True,"{'candidate': [['candidate_id', 'people_id', 'poll_source', 'date', 'support_rate', 'consider_rate', 'oppose_rate', 'unsure_rate'], [308, -928, '309', '310', 93, 311, 94, 312]], 'people': [['people_id', 'sex', 'name', 'date_of_birth', 'height', 'weight'], [-928, '313', '314', '315', 316, 317]]}",1.0,0.712793,4.0,1.0,0.0,[1],[200],227.0,[50]
